检测到原始France数据集
配置参数: 节点数=10, 邻接矩阵=data/sensor_graph/adj_mx_france.pkl
运行单个实验...
配置: seq_length=96, pred_length=96, enhance=none
为 seq_length=96, pred_length=96 生成数据...
FRANCE数据已存在且序列长度匹配 (seq_length=96)
Namespace(addaptadj=True, adjdata='data/sensor_graph/adj_mx_france.pkl', adjtype='doubletransition', aptonly=False, batch_size=64, data='data/FRANCE', device='cuda:0', dropout=0.5, enhance='none', epochs=10, expid=1, gcn_bool=True, graph_alpha=0.5, graph_mode='lowpass', in_dim=2, learning_rate=0.0005, nhid=32, num_nodes=10, pred_length=96, print_every=50, randomadj=True, run_multiple_experiments=False, save='./garage/france/', seq_length=96, series_kernel=25, weight_decay=0.0001)
start training...
Iter: 000, Train Loss: 0.0341, Train MAPE: 0.2290, Train RMSE: 0.0472
Iter: 050, Train Loss: 0.0180, Train MAPE: 0.1152, Train RMSE: 0.0284
Iter: 100, Train Loss: 0.0180, Train MAPE: 0.1121, Train RMSE: 0.0312
Iter: 150, Train Loss: 0.0165, Train MAPE: 0.1058, Train RMSE: 0.0267
Iter: 200, Train Loss: 0.0162, Train MAPE: 0.1062, Train RMSE: 0.0259
Iter: 250, Train Loss: 0.0172, Train MAPE: 0.1048, Train RMSE: 0.0305
Iter: 300, Train Loss: 0.0156, Train MAPE: 0.1040, Train RMSE: 0.0248
Iter: 350, Train Loss: 0.0168, Train MAPE: 0.1090, Train RMSE: 0.0273
Iter: 400, Train Loss: 0.0177, Train MAPE: 0.1076, Train RMSE: 0.0315
Iter: 450, Train Loss: 0.0172, Train MAPE: 0.1122, Train RMSE: 0.0271
Iter: 500, Train Loss: 0.0170, Train MAPE: 0.1053, Train RMSE: 0.0299
Iter: 550, Train Loss: 0.0171, Train MAPE: 0.1090, Train RMSE: 0.0276
Iter: 600, Train Loss: 0.0159, Train MAPE: 0.1035, Train RMSE: 0.0254
Iter: 650, Train Loss: 0.0161, Train MAPE: 0.1009, Train RMSE: 0.0266
Iter: 700, Train Loss: 0.0173, Train MAPE: 0.1093, Train RMSE: 0.0300
Iter: 750, Train Loss: 0.0187, Train MAPE: 0.1112, Train RMSE: 0.0309
Iter: 800, Train Loss: 0.0159, Train MAPE: 0.1005, Train RMSE: 0.0262
Iter: 850, Train Loss: 0.0169, Train MAPE: 0.1098, Train RMSE: 0.0283
Iter: 900, Train Loss: 0.0159, Train MAPE: 0.1037, Train RMSE: 0.0254
Epoch: 001, Inference Time: 2.6112 secs
Epoch: 001, Train Loss: 0.0173, Train MAPE: 0.1100, Train RMSE: 0.0285, Valid Loss: 0.0189, Valid MAPE: 0.1201, Valid RMSE: 0.0310, Training Time: 57.8072/epoch
Iter: 000, Train Loss: 0.0178, Train MAPE: 0.1071, Train RMSE: 0.0294
Iter: 050, Train Loss: 0.0169, Train MAPE: 0.1070, Train RMSE: 0.0283
Iter: 100, Train Loss: 0.0176, Train MAPE: 0.1070, Train RMSE: 0.0298
Iter: 150, Train Loss: 0.0158, Train MAPE: 0.1023, Train RMSE: 0.0258
Iter: 200, Train Loss: 0.0174, Train MAPE: 0.1077, Train RMSE: 0.0310
Iter: 250, Train Loss: 0.0182, Train MAPE: 0.1149, Train RMSE: 0.0314
Iter: 300, Train Loss: 0.0155, Train MAPE: 0.0999, Train RMSE: 0.0253
Iter: 350, Train Loss: 0.0174, Train MAPE: 0.1099, Train RMSE: 0.0282
Iter: 400, Train Loss: 0.0166, Train MAPE: 0.1060, Train RMSE: 0.0283
Iter: 450, Train Loss: 0.0160, Train MAPE: 0.1076, Train RMSE: 0.0264
Iter: 500, Train Loss: 0.0175, Train MAPE: 0.1154, Train RMSE: 0.0289
Iter: 550, Train Loss: 0.0173, Train MAPE: 0.1114, Train RMSE: 0.0286
Iter: 600, Train Loss: 0.0179, Train MAPE: 0.1177, Train RMSE: 0.0307
Iter: 650, Train Loss: 0.0158, Train MAPE: 0.1018, Train RMSE: 0.0258
Iter: 700, Train Loss: 0.0161, Train MAPE: 0.0967, Train RMSE: 0.0298
Iter: 750, Train Loss: 0.0185, Train MAPE: 0.1122, Train RMSE: 0.0330
Iter: 800, Train Loss: 0.0161, Train MAPE: 0.1055, Train RMSE: 0.0263
Iter: 850, Train Loss: 0.0167, Train MAPE: 0.1049, Train RMSE: 0.0255
Iter: 900, Train Loss: 0.0174, Train MAPE: 0.1088, Train RMSE: 0.0280
Epoch: 002, Inference Time: 2.5299 secs
Epoch: 002, Train Loss: 0.0166, Train MAPE: 0.1056, Train RMSE: 0.0277, Valid Loss: 0.0188, Valid MAPE: 0.1199, Valid RMSE: 0.0307, Training Time: 55.7938/epoch
Iter: 000, Train Loss: 0.0160, Train MAPE: 0.1037, Train RMSE: 0.0281
Iter: 050, Train Loss: 0.0176, Train MAPE: 0.1084, Train RMSE: 0.0305
Iter: 100, Train Loss: 0.0168, Train MAPE: 0.1110, Train RMSE: 0.0263
Iter: 150, Train Loss: 0.0167, Train MAPE: 0.1055, Train RMSE: 0.0274
Iter: 200, Train Loss: 0.0164, Train MAPE: 0.1140, Train RMSE: 0.0258
Iter: 250, Train Loss: 0.0165, Train MAPE: 0.1067, Train RMSE: 0.0275
Iter: 300, Train Loss: 0.0178, Train MAPE: 0.1134, Train RMSE: 0.0318
Iter: 350, Train Loss: 0.0178, Train MAPE: 0.1158, Train RMSE: 0.0297
Iter: 400, Train Loss: 0.0164, Train MAPE: 0.1009, Train RMSE: 0.0267
Iter: 450, Train Loss: 0.0171, Train MAPE: 0.1074, Train RMSE: 0.0267
Iter: 500, Train Loss: 0.0163, Train MAPE: 0.1053, Train RMSE: 0.0259
Iter: 550, Train Loss: 0.0161, Train MAPE: 0.1029, Train RMSE: 0.0263
Iter: 600, Train Loss: 0.0162, Train MAPE: 0.1020, Train RMSE: 0.0258
Iter: 650, Train Loss: 0.0172, Train MAPE: 0.1044, Train RMSE: 0.0305
Iter: 700, Train Loss: 0.0174, Train MAPE: 0.1078, Train RMSE: 0.0277
Iter: 750, Train Loss: 0.0158, Train MAPE: 0.1008, Train RMSE: 0.0268
Iter: 800, Train Loss: 0.0156, Train MAPE: 0.1029, Train RMSE: 0.0265
Iter: 850, Train Loss: 0.0168, Train MAPE: 0.1082, Train RMSE: 0.0269
Iter: 900, Train Loss: 0.0163, Train MAPE: 0.1009, Train RMSE: 0.0279
Epoch: 003, Inference Time: 2.5866 secs
Epoch: 003, Train Loss: 0.0166, Train MAPE: 0.1056, Train RMSE: 0.0276, Valid Loss: 0.0188, Valid MAPE: 0.1216, Valid RMSE: 0.0304, Training Time: 55.2750/epoch
Iter: 000, Train Loss: 0.0174, Train MAPE: 0.1083, Train RMSE: 0.0314
Iter: 050, Train Loss: 0.0169, Train MAPE: 0.1058, Train RMSE: 0.0307
Iter: 100, Train Loss: 0.0176, Train MAPE: 0.1087, Train RMSE: 0.0312
Iter: 150, Train Loss: 0.0171, Train MAPE: 0.1069, Train RMSE: 0.0290
Iter: 200, Train Loss: 0.0159, Train MAPE: 0.1004, Train RMSE: 0.0252
Iter: 250, Train Loss: 0.0166, Train MAPE: 0.1066, Train RMSE: 0.0260
Iter: 300, Train Loss: 0.0160, Train MAPE: 0.1064, Train RMSE: 0.0256
Iter: 350, Train Loss: 0.0170, Train MAPE: 0.1062, Train RMSE: 0.0303
Iter: 400, Train Loss: 0.0163, Train MAPE: 0.1005, Train RMSE: 0.0263
Iter: 450, Train Loss: 0.0182, Train MAPE: 0.1130, Train RMSE: 0.0302
Iter: 500, Train Loss: 0.0180, Train MAPE: 0.1104, Train RMSE: 0.0303
Iter: 550, Train Loss: 0.0168, Train MAPE: 0.1073, Train RMSE: 0.0279
Iter: 600, Train Loss: 0.0178, Train MAPE: 0.1099, Train RMSE: 0.0302
Iter: 650, Train Loss: 0.0165, Train MAPE: 0.1014, Train RMSE: 0.0274
Iter: 700, Train Loss: 0.0156, Train MAPE: 0.1002, Train RMSE: 0.0250
Iter: 750, Train Loss: 0.0149, Train MAPE: 0.0972, Train RMSE: 0.0243
Iter: 800, Train Loss: 0.0175, Train MAPE: 0.1106, Train RMSE: 0.0294
Iter: 850, Train Loss: 0.0157, Train MAPE: 0.1050, Train RMSE: 0.0246
Iter: 900, Train Loss: 0.0162, Train MAPE: 0.1044, Train RMSE: 0.0303
Epoch: 004, Inference Time: 2.5530 secs
Epoch: 004, Train Loss: 0.0166, Train MAPE: 0.1057, Train RMSE: 0.0275, Valid Loss: 0.0189, Valid MAPE: 0.1191, Valid RMSE: 0.0307, Training Time: 55.6871/epoch
Iter: 000, Train Loss: 0.0177, Train MAPE: 0.1063, Train RMSE: 0.0293
Iter: 050, Train Loss: 0.0161, Train MAPE: 0.1036, Train RMSE: 0.0255
Iter: 100, Train Loss: 0.0162, Train MAPE: 0.1020, Train RMSE: 0.0267
Iter: 150, Train Loss: 0.0175, Train MAPE: 0.1133, Train RMSE: 0.0320
Iter: 200, Train Loss: 0.0157, Train MAPE: 0.1004, Train RMSE: 0.0257
Iter: 250, Train Loss: 0.0156, Train MAPE: 0.1018, Train RMSE: 0.0247
Iter: 300, Train Loss: 0.0164, Train MAPE: 0.1024, Train RMSE: 0.0301
Iter: 350, Train Loss: 0.0167, Train MAPE: 0.1105, Train RMSE: 0.0268
Iter: 400, Train Loss: 0.0180, Train MAPE: 0.1127, Train RMSE: 0.0313
Iter: 450, Train Loss: 0.0171, Train MAPE: 0.1087, Train RMSE: 0.0290
Iter: 500, Train Loss: 0.0169, Train MAPE: 0.1029, Train RMSE: 0.0289
Iter: 550, Train Loss: 0.0170, Train MAPE: 0.1082, Train RMSE: 0.0273
Iter: 600, Train Loss: 0.0169, Train MAPE: 0.1068, Train RMSE: 0.0301
Iter: 650, Train Loss: 0.0159, Train MAPE: 0.1001, Train RMSE: 0.0286
Iter: 700, Train Loss: 0.0162, Train MAPE: 0.1039, Train RMSE: 0.0255
Iter: 750, Train Loss: 0.0172, Train MAPE: 0.1069, Train RMSE: 0.0270
Iter: 800, Train Loss: 0.0176, Train MAPE: 0.1114, Train RMSE: 0.0287
Iter: 850, Train Loss: 0.0163, Train MAPE: 0.1056, Train RMSE: 0.0263
Iter: 900, Train Loss: 0.0165, Train MAPE: 0.1085, Train RMSE: 0.0279
Epoch: 005, Inference Time: 2.6248 secs
Epoch: 005, Train Loss: 0.0166, Train MAPE: 0.1056, Train RMSE: 0.0275, Valid Loss: 0.0192, Valid MAPE: 0.1287, Valid RMSE: 0.0304, Training Time: 55.8703/epoch
