✅ 检测到原始France数据集
📊 配置参数: 节点数=10, 邻接矩阵=data/sensor_graph/adj_mx_france.pkl
🏋️ 运行单个实验...
📊 配置: seq_length=12, pred_length=12
🔄 为 seq_length=12, pred_length=12 生成数据...
✅ FRANCE数据已存在且序列长度匹配 (seq_length=12)
Namespace(addaptadj=True, adjdata='data/sensor_graph/adj_mx_france.pkl', adjtype='doubletransition', aptonly=False, batch_size=64, data='data/FRANCE', device='cuda:0', dropout=0.3, epochs=50, expid=1, gcn_bool=True, in_dim=2, learning_rate=0.001, nhid=64, num_nodes=10, pred_length=12, print_every=50, randomadj=True, run_multiple_experiments=False, save='./garage/france/', seq_length=12, weight_decay=0.0001)
start training...
Iter: 000, Train Loss: 0.0348, Train MAPE: 0.2344, Train RMSE: 0.0458
Iter: 050, Train Loss: 0.0138, Train MAPE: 0.0927, Train RMSE: 0.0226
Iter: 100, Train Loss: 0.0099, Train MAPE: 0.0611, Train RMSE: 0.0175
Iter: 150, Train Loss: 0.0111, Train MAPE: 0.0706, Train RMSE: 0.0191
Iter: 200, Train Loss: 0.0105, Train MAPE: 0.0665, Train RMSE: 0.0185
Iter: 250, Train Loss: 0.0111, Train MAPE: 0.0694, Train RMSE: 0.0208
Iter: 300, Train Loss: 0.0108, Train MAPE: 0.0712, Train RMSE: 0.0183
Iter: 350, Train Loss: 0.0104, Train MAPE: 0.0669, Train RMSE: 0.0178
Iter: 400, Train Loss: 0.0125, Train MAPE: 0.0824, Train RMSE: 0.0213
Iter: 450, Train Loss: 0.0102, Train MAPE: 0.0637, Train RMSE: 0.0173
Iter: 500, Train Loss: 0.0108, Train MAPE: 0.0702, Train RMSE: 0.0190
Iter: 550, Train Loss: 0.0101, Train MAPE: 0.0633, Train RMSE: 0.0173
Iter: 600, Train Loss: 0.0099, Train MAPE: 0.0644, Train RMSE: 0.0175
Iter: 650, Train Loss: 0.0101, Train MAPE: 0.0662, Train RMSE: 0.0184
Iter: 700, Train Loss: 0.0101, Train MAPE: 0.0638, Train RMSE: 0.0185
Iter: 750, Train Loss: 0.0103, Train MAPE: 0.0638, Train RMSE: 0.0186
Iter: 800, Train Loss: 0.0105, Train MAPE: 0.0659, Train RMSE: 0.0192
Iter: 850, Train Loss: 0.0105, Train MAPE: 0.0632, Train RMSE: 0.0202
Iter: 900, Train Loss: 0.0095, Train MAPE: 0.0632, Train RMSE: 0.0167
Epoch: 001, Inference Time: 4.5519 secs
Epoch: 001, Train Loss: 0.0110, Train MAPE: 0.0697, Train RMSE: 0.0199, Valid Loss: 0.0124, Valid MAPE: 0.0775, Valid RMSE: 0.0228, Training Time: 111.3842/epoch
Iter: 000, Train Loss: 0.0093, Train MAPE: 0.0580, Train RMSE: 0.0171
Iter: 050, Train Loss: 0.0107, Train MAPE: 0.0711, Train RMSE: 0.0176
Iter: 100, Train Loss: 0.0105, Train MAPE: 0.0653, Train RMSE: 0.0196
Iter: 150, Train Loss: 0.0104, Train MAPE: 0.0634, Train RMSE: 0.0203
Iter: 200, Train Loss: 0.0097, Train MAPE: 0.0593, Train RMSE: 0.0176
Iter: 250, Train Loss: 0.0099, Train MAPE: 0.0618, Train RMSE: 0.0189
Iter: 300, Train Loss: 0.0100, Train MAPE: 0.0646, Train RMSE: 0.0174
Iter: 350, Train Loss: 0.0098, Train MAPE: 0.0626, Train RMSE: 0.0183
Iter: 400, Train Loss: 0.0108, Train MAPE: 0.0658, Train RMSE: 0.0205
Iter: 450, Train Loss: 0.0089, Train MAPE: 0.0563, Train RMSE: 0.0156
Iter: 500, Train Loss: 0.0099, Train MAPE: 0.0597, Train RMSE: 0.0187
Iter: 550, Train Loss: 0.0111, Train MAPE: 0.0706, Train RMSE: 0.0261
Iter: 600, Train Loss: 0.0096, Train MAPE: 0.0639, Train RMSE: 0.0174
Iter: 650, Train Loss: 0.0105, Train MAPE: 0.0651, Train RMSE: 0.0183
Iter: 700, Train Loss: 0.0104, Train MAPE: 0.0648, Train RMSE: 0.0187
Iter: 750, Train Loss: 0.0099, Train MAPE: 0.0618, Train RMSE: 0.0174
Iter: 800, Train Loss: 0.0096, Train MAPE: 0.0612, Train RMSE: 0.0176
Iter: 850, Train Loss: 0.0097, Train MAPE: 0.0620, Train RMSE: 0.0179
Iter: 900, Train Loss: 0.0100, Train MAPE: 0.0625, Train RMSE: 0.0177
Epoch: 002, Inference Time: 4.5234 secs
Epoch: 002, Train Loss: 0.0102, Train MAPE: 0.0642, Train RMSE: 0.0187, Valid Loss: 0.0134, Valid MAPE: 0.0886, Valid RMSE: 0.0233, Training Time: 108.8607/epoch
Iter: 000, Train Loss: 0.0105, Train MAPE: 0.0648, Train RMSE: 0.0182
Iter: 050, Train Loss: 0.0117, Train MAPE: 0.0749, Train RMSE: 0.0243
Iter: 100, Train Loss: 0.0097, Train MAPE: 0.0609, Train RMSE: 0.0170
Iter: 150, Train Loss: 0.0094, Train MAPE: 0.0606, Train RMSE: 0.0165
Iter: 200, Train Loss: 0.0098, Train MAPE: 0.0618, Train RMSE: 0.0175
Iter: 250, Train Loss: 0.0096, Train MAPE: 0.0596, Train RMSE: 0.0171
